data,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereco,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2021-01-13,quarta-feira ,17:59:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA COSMORAMA,RUA,RUA BALTAZAR PASSOS,PROX TRAS DO COLEGIO MADRE DE DEUS,BOA VIAGEM,556,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Outros,,
2021-01-13,quarta-feira ,18:11:00,COM VÍTIMA,SANTO AMARO,RUA,RUA PALMARES,RUA,RUA TREZE DE MAIO,,SANTO AMARO,30,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,60 km/h,Dupla,Não existe,,
2021-01-13,quarta-feira ,18:27:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA MARQUES DE VALENCA,,,"EM FRENTE A IGREJA NOSSA SENHORA DE FATIMA, PROXIMO  DO RESTAURANTE ENTRE AMIGOS",BOA VIAGEM,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Faixa seccionada,,
2021-01-13,quarta-feira ,20:48:00,COM VÍTIMA,TEJIPIO,RUA,RUA FALCAO DE LACERDA,,,"NA ENTRADA DA ESTAÇÃO DO METRÔ COQUEIRAL, AO LADO DA ASSEMBLEIA DE DEUS, AO LADO DA PIZZARIA  E CASA DE MASSAS",TEJIPIÓ,,,COLISÃO LATERAL,1,1,0,0,0,0,1,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,50 km/h,Dupla,Faixa contínua,,
2021-01-14,quinta-feira ,07:21:00,COM VÍTIMA,CORDEIRO,RUA,RUA GOMES TABORDA,,,EM FRENTE A CERVEJARIA VAPOR 82,CORDEIRO,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa seccionada,,
2021-01-14,quinta-feira ,07:29:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,,,E/F A CASA DA INDUSTRIA,SANTO AMARO,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa contínua,,
2021-01-14,quinta-feira ,09:22:00,SEM VÍTIMA,AGUA FRIA,AVENIDA,AVENIDA BEBERIBE,,,,AGUA FRIA,,,COLISÃO LATERAL,0,0,0,0,0,1,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,,Dupla,Faixa contínua,,
2021-01-14,quinta-feira ,12:34:00,COM VÍTIMA,ILHA DO LEITE,RUA,RUA MINAS GERAIS,,,E/F A PRAÇA FERNANDES FIGUEIRA POR TRAS DO IMIP,ILHA DO LEITE,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-01-14,quinta-feira ,16:25:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA PREFEITO ARTUR LIMA CAVALCANTI,,,APOS O HOSPITAL DE COVID,SANTO AMARO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Canteiro central,,
2021-01-14,quinta-feira ,20:46:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,,,PROX AO BANCO SANTADER,BOA VIAGEM,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa seccionada,,
2021-01-14,quinta-feira ,20:30:40,COM VÍTIMA,AREIAS,AVENIDA,AVENIDA DR JOSE RUFINO,RUA,RUA JOSE NATARIO,SEMAFORO 044 / ENTRADA DE AREIAS E E/F AO POSTO SHELL,AREIAS,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h,Dupla,Faixa contínua,,
2021-01-14,quinta-feira ,23:09:40,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CELSO FURTADO (VIA MANGUE),,,PROXIMO AO RETORNO SENTIDO BOA VIAGEM,BOA VIAGEM,,SUBURBIO,COLISÃO COM CICLISTA,0,1,0,3,0,0,0,0,0,4,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Única,Faixa contínua,,
2021-01-15,sexta-feira ,00:37:00,COM VÍTIMA,TAMARINEIRA,EST,EST VELHA DE AGUA FRIA,,,COM A AV PROFº JOSÉ DOS ANJOS,TAMARINEIRA,,CIDADE,COLISÃO FRONTAL,1,0,1,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Única,Canteiro central,,
2021-01-15,sexta-feira ,12:01:00,COM VÍTIMA,MADALENA,AVENIDA,AVENIDA VISCONDE DE ALBUQUERQUE,RUA,RUA LOPES DE CARVALHO,,MADALENA,,,COLISÃO TRANSVERSAL,1,0,1,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Faixa seccionada,,
2021-01-15,sexta-feira ,16:14:00,COM VÍTIMA,TEJIPIO,AVENIDA,AVENIDA DR JOSE RUFINO,,,EM FRENTE À ESTAÇÃO DE TEJIPIÓ,TEJIPIÓ,497,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
2021-01-15,sexta-feira ,17:02:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA ENGENHEIRO JOSE ESTELITA,,,ANTES DO VIADUTO CAPITÃO TEMUDO,SÃO JOSÉ,,SUB,COLISÃO TRANSVERSAL,0,0,1,0,0,0,1,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Dupla,Canteiro central,,
2021-01-15,sexta-feira ,17:04:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA PADRE BERNADINO PESSOA,RUA,RUA DOS NAVEGANTES,,BOA VIAGEM,,,COLISÃO,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-01-15,sexta-feira ,17:12:00,SEM VÍTIMA,IMBIRIBEIRA,RUA,RUA SAO JUDAS TADEU,RUA,RUA PROF PEDRO AUGUSTO CARNEIRO LEAO,,IMBIRIBEIRA,,,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Não existe,,
2021-01-15,sexta-feira ,20:31:00,COM VÍTIMA,SAN MARTIN,AVENIDA,AVENIDA GENERAL SAN MARTIN,AVENIDA,AVENIDA CONSUL VILARES FRAGOSO,PRÓX AO QUARTEL DA CAVALARIA,SAN MARTIN,326,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,,Dupla,Faixa contínua,Faixa seccionada,
2021-01-15,sexta-feira ,21:55:40,SEM VÍTIMA,GUABIRABA,RUA,RUA Z,,,"AO LADO DO POSTO DE GASOLINA "" ECO POSTO"" SERRA II",GUABIRABA,,SUBURBIO,CHOQUE,0,0,0,0,0,0,0,1,1,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal iluminada,Não existe,Não hA placas,,Dupla,Não existe,,
2021-01-15,sexta-feira ,22:15:40,COM VÍTIMA,ESPINHEIRO,RUA,RUA DO ESPINHEIRO,RUA,RUA SANTO ELIAS,PRÓX AO POSTO DE COMBUSTÍVEL YPIRANGA,ESPINHEIRO,,,COLISÃO TRANSVERSAL,1,2,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",,Dupla,Faixa seccionada,,
2021-01-16,sábado ,04:00:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA BARAO DE SOUZA LEAO,,,EM  FRENTE  AO  HOSPITAL   ALFA,BOA VIAGEM,,,CHOQUE,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,
2021-01-16,sábado ,07:34:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE A FARMACIA PAGUE MENOS,IMBIRIBEIRA,290,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,60 km/h,Dupla,Canteiro central,,
2021-01-16,sábado ,13:41:00,COM VÍTIMA,SANTO AMARO,PTE,PTE DO LIMOEIRO,,,PROXIMO AO HOSPITAL  PROVISORIO,SANTO AMARO,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-01-16,sábado ,18:49:00,SEM VÍTIMA,TORRE,RUA,RUA JOSE BONIFACIO,,,E/F AO POSOT IPIRANGA/ APOS O HOSPITAL DE AVILLA,TORRE,,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-01-17,domingo ,00:05:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA ALEXANDRINO MARTINS RODRIGUES,E/F AO BOMPREÇO,BOA VIAGEM,303,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,60 km/h,Única,Faixa contínua,,
2021-01-17,domingo ,01:14:00,SEM VÍTIMA,JORDAO,RUA,RUA DR ALVARO FERRAZ,,,"QUADRA ""C"" - PRÓXIMO NUCLEO POLICIAL E AO MERCADINHO LEVE MAIS",JORDÃO,,,CHOQUE,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
2021-01-17,domingo ,07:20:00,COM VÍTIMA,SAO JOSE,CAIS,CAIS SANTA RITA,,,APÓS O CUBE DE AMADORES DE PESCA VIRIATO DE MEDEIROS,SÃO JOSÉ,,CIDADE,CHOQUE,1,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Canteiro central,,
2021-01-17,domingo ,11:57:00,SEM VÍTIMA,MADALENA,AVENIDA,AVENIDA JOSE GONCALVES DE MEDEIROS,,,EM FRENTE A PORTO SEGURO,MADALENA,,,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-01-17,domingo ,15:27:00,COM VÍTIMA,MADALENA,EST,EST DOS REMEDIOS,RUA,RUA BENFICA,EM FRENTE À POLICLÍNICA LESSA DE ANDRADE,MADALENA,,,COLISÃO TRANSVERSAL,0,2,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h,Única,Faixa contínua,Faixa seccionada,Blocos
2021-01-17,domingo ,17:38:00,COM VÍTIMA,MADALENA,RUA,RUA NOBRE DE LACERDA,RUA,RUA DR JOSE MARCELINO,PROX A LOJA NAGEM DA MADALENA,MADALENA,,,COLISÃO,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2021-01-17,domingo ,19:10:00,COM VÍTIMA,MUSTARDINHA,AVENIDA,AVENIDA MANOEL GONCALVES DA LUZ,,,"EM FRENTE AO POSTO DE COMBUSTIVEIS TOTAL, PROXIMO DO VAREJÃO DO POVO",MUSTARDINHA,,,ATROPELAMENTO,0,0,0,0,1,1,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa seccionada,,
2021-01-17,domingo ,19:18:00,COM VÍTIMA,AREIAS,AVENIDA,AVENIDA RECIFE,,,"APOS O HOSPITAL DO IDOSO, PROXIMO DO HIPER BOM PREÇO, SENTIDO CIDADE UNIVERSITARIA",AREIAS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa seccionada,Canteiro central,
2021-01-17,domingo ,20:58:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,,,CONFRARIA DA BARBA,PINA,,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h,Única,Faixa seccionada,,
2021-01-17,domingo ,21:32:40,SEM VÍTIMA,CASA AMARELA,RUA,RUA PADRE LEMOS,,,"EM FRENTE AO MERCADO DE CASA AMARELA, LADO OPOSTO AO Nº 30",CASA AMARELA,404,SUBURBIO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,,Dupla,Não existe,,
2021-01-17,domingo ,22:13:40,COM VÍTIMA,BARRO,RUA,RUA ANDRE DIAS FIGUEREDO,,,AO LADO DO BARRO SOCIETY,BARRO,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-01-17,domingo ,22:55:40,COM VÍTIMA,PINA,AVENIDA,AVENIDA BOA VIAGEM,,,PRÓXIMO AO JCPM,PINA,,,CHOQUE,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-01-18,segunda-feira ,08:08:00,COM VÍTIMA,CASA AMARELA,RUA,RUA PADRE LEMOS,,,,CASA AMARELA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa seccionada,,
2021-01-18,segunda-feira ,15:34:00,COM VÍTIMA,SANTO AMARO,RUA,RUA BISPO CARDOSO AYRES,RUA,RUA BERNARDO GUIMARAES,,SANTO AMARO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Não existe,,
2021-01-18,segunda-feira ,22:46:40,SEM VÍTIMA,ROSARINHO,AVENIDA,AVENIDA NORTE,RUA,RUA GENERAL ABREU E LIMA,CRUZAMENTO C/A RUA GENERAL ABREU E LIMA - SENTIDO SUB/CID,ROSARINHO,,CIDADE,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-01-19,terça-feira ,03:22:00,COM VÍTIMA,BARRO,AVENIDA,AVENIDA DR JOSE RUFINO,,,SOBRE O VIADUTO DO BARRO,BARRO,,CIDADE,COLISÃO TRANSVERSAL,0,1,0,0,0,1,0,0,0,1,0,Cruzamento,Bom,Não existe,Ilegível,Seca,Mal conservada,Não existe,,,Dupla,Não existe,,
2021-01-19,terça-feira ,07:42:00,COM VÍTIMA,CASA AMARELA,EST,EST DO ARRAIAL,,,EM FRENTE DO CLUB AMERICA,CASA AMARELA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Nublado,Não existe,,Seca,Perfeito estado,Não existe,Outras,,Única,Faixa seccionada,,
2021-01-19,terça-feira ,08:58:00,COM VÍTIMA,ILHA DO RETIRO,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,,,EM FRENTE A ILHA DO RETIRO,ILHA DO RETIRO,367,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-01-19,terça-feira ,09:45:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,,,EAO LADO DO PRAZA HOTEL,BOA VIAGEM,118,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,Faixa contínua,Faixa seccionada,
2021-01-19,terça-feira ,10:33:00,SEM VÍTIMA,MACAXEIRA,AVENIDA,AVENIDA NORTE,RUA,RUA DE APIPUCOS,EM FRENTE A PRAÇA DA MACAXEIRA,MACAXEIRA,671,,ENGAVETAMENTO,5,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2021-01-19,terça-feira ,10:49:00,COM VÍTIMA,MACAXEIRA,AVENIDA,AVENIDA NORTE,,,EM FRENTE A ACADEMIA DA CIDADE,MACAXEIRA,671,,COLISÃO TRASEIRA,1,4,0,0,0,0,2,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Outras,,Dupla,Canteiro central,,
2021-01-19,terça-feira ,11:39:00,COM VÍTIMA,TORRE,RUA,RUA REAL DA TORRE,,,REALIZAR DA UMA VARREDUIRA NO LOCAL DO BAIRRO DA MADALENA ATÉ O BAIRRO DA TORRE,TORRE,,,COLISÃO,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-01-19,terça-feira ,14:31:00,COM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,PRÓX AO AMERICANO BATISTA,DERBY,174,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-4a,60 km/h,Dupla,Canteiro central,,
2021-01-19,terça-feira ,14:57:00,COM VÍTIMA,SAO JOSE,RUA,RUA IMPERIAL,,,PRÓX À PERNAMBUCO ALUMÍNIO,SÃO JOSÉ,352,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Não existe,,
2021-01-19,terça-feira ,15:54:00,COM VÍTIMA,CABANGA,VIADUTO,VIADUTO PAPA JOAO PAULO II,PRC,PRC GOVERNADOR PAULO GUERRA,AO LADO DO CABANGA IAT CLUBE,CABANGA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Faixa contínua,,
2021-01-19,terça-feira ,16:43:00,COM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,AV. GOV. AGAMENON MAGALHAES,BOA VISTA,,OLINDA,CAPOTAMENTO,0,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não hA placas,60 km/h,Única,Faixa seccionada,,
2021-01-19,terça-feira ,17:42:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA AFONSO OLINDENSE,,,"SENTINDO INDO PRA CAXAGA, LOGO APOS O COLISEU",VARZEA,,,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,40 km/h,Dupla,Faixa seccionada,,
2021-01-19,terça-feira ,21:27:40,SEM VÍTIMA,MACAXEIRA,AVENIDA,AVENIDA NORTE,,,PROX AO TERMINAL DA MACAXEIRA,MACAXEIRA,,,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-01-19,terça-feira ,21:31:40,COM VÍTIMA,SANTO ANTONIO,PTE,PTE PRINCESA IZABEL,,,COLISÃO ENVOLVENDO VT DA CTTU NÚMERO 27,SANTO ANTÔNIO,,,COLISÃO COM CICLISTA,0,0,0,1,0,0,0,1,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa contínua,,
2021-01-20,quarta-feira ,12:37:00,COM VÍTIMA,VARZEA,RUA,RUA AGRICOLANDIA,RUA,RUA PROFESSOR ANTONIO COELHO,EDF. RIO TAPAJÓS,VARZEA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,"Placas ""Pare""",,Dupla,Faixa seccionada,,
2021-01-20,quarta-feira ,14:12:00,COM VÍTIMA,ARRUDA,AVENIDA,AVENIDA BEBERIBE,,,AO LADO DO LOJAO DO PETROLEO,ARRUDA,,,COLISÃO COM CICLISTA,0,0,0,1,0,1,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa contínua,,
2021-01-20,quarta-feira ,17:09:00,SEM VÍTIMA,SOLEDADE,RUA,RUA DA SOLEDADE,,,E/F A IGREJA DA SOLEDADE,SOLEDADE,,,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não hA placas,40 KM/H,Única,,,
2021-01-20,quarta-feira ,21:07:40,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,E/F AO AEROPORTO / NA AREA DE DESEMBARQUE,IMBIRIBEIRA,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-01-21,quinta-feira ,05:01:00,COM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,AVENIDA,AVENIDA RUI BARBOSA,CRUZAMENTO C/AV RUI BARBOSA - SENTIDO BOA VIAGEM,DERBY,,,CHOQUE,0,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2021-01-21,quinta-feira ,09:30:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,EM FRENTE AO PET SHOP CÃOBELELEIRO / POSTO PETRONAC,IBURA,,,ATROPELAMENTO,0,1,0,0,1,0,0,0,0,3,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
2021-01-21,quinta-feira ,10:36:00,COM VÍTIMA,CABANGA,AVENIDA,AVENIDA ENGENHEIRO JOSE ESTELITA,,,EMBAIXO DO VIADUTO DO CABANGA,CABANGA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Não existe,,
2021-01-21,quinta-feira ,13:36:00,COM VÍTIMA,ARRUDA,RUA,RUA DO TRIUNFO,RUA,RUA BOM CONSELHO,PRÓX À LOJA DA NATURA,ARRUDA,,,COLISÃO TRANSVERSAL,0,2,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Não existe,,
2021-01-21,quinta-feira ,15:38:00,SEM VÍTIMA,PINA,AVENIDA,AVENIDA REPUBLICA DO LIBANO,,,PRÓX AO SHOPPING RIO MAR,PINA,,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-01-21,quinta-feira ,15:47:00,SEM VÍTIMA,SANTO ANTONIO,PTE,PTE PRINCESA IZABEL,,,TEATRO DE SANTA ISABEL,SANTO ANTÔNIO,,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa contínua,Faixa seccionada,
2021-01-21,quinta-feira ,21:49:40,COM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,"EM FRENTE AO BURGUER KING, PROXIMO DO SHOPPING PLAZA",CASA FORTE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Chuvoso,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Dupla,Faixa contínua,Faixa seccionada,
2021-01-22,sexta-feira ,08:15:00,COM VÍTIMA,PARNAMIRIM,RUA,RUA SEBASTIAO ALVES,EST,EST DO ARRAIAL,EM   BAIXO  DO  SEMAFORO  421    EM  FRENTE  A  FARMACIA  DO TRABALHADOR,PARNAMIRIM,,,COLISÃO,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-01-22,sexta-feira ,12:02:00,COM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,EM FRENTE AO BANCO DO BRASIL,CASA FORTE,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,2,0,Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,,,60 km/h,Dupla,Faixa contínua,,
2021-01-22,sexta-feira ,13:15:00,SEM VÍTIMA,BOA VISTA,RUA,RUA DO PRINCIPE,RUA,RUA NUNES MACHADO,RUA NUNES MACHADO,BOA VISTA,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,,Única,Faixa contínua,,
2021-01-22,sexta-feira ,13:21:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA,RUA BOMBA DO HEMETERIO,,,POR TRAS DO GIGANTE DO SAMBA,BOMBA DO HEMETÉRIO,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Não existente,Molhada,Perfeito estado,Não existe,Não hA placas,,Dupla,Faixa seccionada,,
2021-01-22,sexta-feira ,16:38:00,COM VÍTIMA,JARDIM SAO PAULO,AVENIDA,AVENIDA RECIFE,,,,JARDIM SÃO PAULO,,,ATROPELAMENTO,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não hA placas,50 km/h,Dupla,Canteiro central,,
2021-01-22,sexta-feira ,16:52:00,COM VÍTIMA,AFOGADOS,RUA,RUA ARQUITETO LUIZ NUNES,,,APOS O DEPATRI PROX AO BANCO DO BRASIL,AFOGADOS,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
