data,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereço,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2023-07-27,quinta-feira ,06:26:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA ENGENHEIRO ALVES DE SOUZA,,,AO LADO DO MERCADINHO QUALIMAX,IMBIRIBEIRA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-27,quinta-feira ,06:50:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA INACIO MONTEIRO,,,APOS EXPOSIÇÃO DOS ANIMAIS PROXIMO A FEIRA,CORDEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-27,quinta-feira ,08:48:00,COM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,AV DOM HELDER CAMARA,IPSEP,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-28,sexta-feira ,07:48:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE A JUSTIÇA FEDERAL / PROX AO AEROPORTO,IMBIRIBEIRA,,,COLISÃO FRONTAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-28,sexta-feira ,09:02:00,COM VÍTIMA,BAIRRO DO RECIFE,CAIS,CAIS DO APOLO,,,EM FRENTE A  PREFEITURA DO RECIFE!,BAIRRO DO RECIFE,340,CIDADE,TOMBAMENTO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-28,sexta-feira ,12:51:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,,,EM FRENTE  CONDOMINIO RESIDENCIAL NUAMGULO,BOA VIAGEM,,,COLISÃO TRASEIRA,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-07-28,sexta-feira ,02:11:00,COM VÍTIMA,BRASILIA TEIMOSA,AVENIDA,AVENIDA BRASILIA FORMOSA,,,PROX  AO IATE CLUBE   E/F AO QUIOSQUE DO CABO,BRASILIA TEIMOSA,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-28,sexta-feira ,02:21:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA DANTAS BARRETO,RUA,RUA SAO JOAO,EM FRENTE AO EDIFICIO SAN RAFAEL,SAO JOSE,54,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-28,sexta-feira ,02:35:00,SEM VÍTIMA,AREIAS,AVENIDA,AVENIDA RECIFE,,,APOS A FARMACIA  PAGUE MENOS  E A CHURRASCARIA   PAJUÇARA S/T BOA VIAGEM,AREIAS,,,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
2023-07-28,sexta-feira ,04:07:00,VÍTIMA FATAL,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,MERCADO EXTRA,CAXANGA,,,COLISÃO LATERAL,0,1,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,
2023-07-28,sexta-feira ,04:15:00,COM VÍTIMA,IBURA,RUA,RUA SANTA LEOPOLDINA,,,PROX AO ESCRITORIO BAR DO IBURA DE BAIXO  PROX AV DOIS RIOS,IBURA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-28,sexta-feira ,08:16:00,COM VÍTIMA,VARZEA,RUA,RUA GENERAL POLIDORO,,,EM FRENTE A ACADEMIA UNIT,VARZEA,,,COLISÃO FRONTAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-28,sexta-feira ,10:19:00,COM VÍTIMA,HIPODROMO,RUA,RUA MARQUES DE BAIPENDI,,,PRÓXIMO A PRAÇA MENDES SÁ,HIPODROMO,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-29,sábado ,05:11:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COM A ARUA JAMAIACA,IMBIRIBEIRA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-07-29,sábado ,10:57:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,AO LADO SHOPPING TACARUNA / SENTIDO RECIFE,SANTO AMARO,,,COLISÃO FRONTAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-29,sábado ,02:25:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA SIDERAL,,,PROXIMO AO RESTAURANTE DONA GULA,BOA VIAGEM,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-29,sábado ,07:07:00,COM VÍTIMA,TAMARINEIRA,RUA,RUA CONEGO BARATA,,,PRÓXIMO AO DNOCS,TAMARINEIRA,,,COLISÃO TRANSVERSAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-29,sábado ,07:16:00,COM VÍTIMA,MADALENA,RUA,RUA JOAO IVO DA SILVA,,,APOS O TUNEL DA ABOLIÇÃO,  PROX AO POSTO DE GASOLINA,MADALENA,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,
2023-07-29,sábado ,08:05:00,COM VÍTIMA,ARRUDA,RUA,RUA DAS MOCAS,RUA,RUA ZEFERINO AGRA,EM FRENTE A COMEDORIA CACULÉ,ARRUDA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-29,sábado ,09:12:00,SEM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,EM FRENTE A AUTO ESCOLA PILOTO,IBURA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-07-30,domingo ,12:16:00,COM VÍTIMA,MANGABEIRA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,RUA TENENTE GONÇALVES E/F AO SESC DA AV NORTE,MANGABEIRA,,SUBURBIO,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-30,domingo ,12:18:00,COM VÍTIMA,ALTO SANTA TERESINHA,AVENIDA,AVENIDA ANIBAL BENEVOLO,,,APOS O COMPAZ DO ALTO SANTA TEREZINHA PROX AO ANTIGO MERDINHIO PASSIRA PROX A RUA DA FEIRA,ALTO SANTA TERESINHA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-30,domingo ,12:52:00,COM VÍTIMA,JORDAO,RUA,RUA NOVA CANAA,,,PX AO TERMINAL DO JORDAO BAIXO E AO SUPEMRERCADO ECONOMICO,JORDAO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-07-30,domingo ,05:49:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA CAMBOIM,RUA,RUA DEZ DE JULHO,EM FRENTE A MEISO CRISTAL ,PROX A ESTAÇÃO DO METRO DO AEROPORTO,BOA VIAGEM,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-07-30,domingo ,07:33:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA CAMBOIM,,,PROX. AO RESTAURANTE MANIA CASEIRA,BOA VIAGEM,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-30,domingo ,08:09:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA AFONSO OLINDENSE,,,PRÓXIMO A LOMBADA ELETRÔNICA,VARZEA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-30,domingo ,08:16:00,COM VÍTIMA,VASCO DA GAMA,RUA,RUA VASCO DA GAMA,,,PROXIMO AO SESI DO VASCO,VASCO DA GAMA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-30,domingo ,10:24:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA ATLANTICO,,,CONDOMINIO ESTUDIO EVERESTI,BOA VIAGEM,,,COLISÃO FRONTAL,3,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-30,domingo ,11:32:00,COM VÍTIMA,IPUTINGA,TRV,TRV SANTA LUCIA,,,PROXIMO AO FITEIRO DO DOUGLAS,IPUTINGA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,08:08:00,COM VÍTIMA,SANTO ANTONIO,RUA,RUA IMPERADOR PEDRO SEGUNDO,,,EM FRENTE A SECRETÁRIA DA FAZENDA,SANTO ANTONIO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,09:10:00,COM VÍTIMA,AREIAS,RUA,RUA CARUARU,,,PRAÇA DA LAVADEIRAS,AREIAS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,09:51:00,COM VÍTIMA,SANTO AMARO,RUA,RUA TREZE DE MAIO,,,PX A BORRACHARIA MODESTO RUA DO SESC SENTIDO AVENIDA NORTE,SANTO AMARO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,10:08:00,COM VÍTIMA,ILHA DO LEITE,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE AO HOSPITAL PORTUGUES,ILHA DO LEITE,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,02:48:00,COM VÍTIMA,SANTO AMARO,RUA,RUA TREZE DE MAIO,,,BORRACHARIA MODESTO,SANTO AMARO,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,03:01:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,,,ASSEMBLEIA DE DEUS/ESTAÇÃO BRT,SANTO AMARO,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,05:59:00,COM VÍTIMA,IBURA,RUA,RUA RIO UNA,,,AUTO ESCOLA ARCO IRIS,IBURA,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,06:16:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,EM FRENTE A UNIVERSO / SENTIDO AEROPORTO,IMBIRIBEIRA,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,06:23:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA JORNALISTA COSTA PORTO,,,COMPESA,IBURA,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,07:22:00,COM VÍTIMA,BAIRRO DO RECIFE,AVENIDA,AVENIDA ALFREDO LISBOA,,,PROXIMO A RECEITA FEDERAL,BAIRRO DO RECIFE,,,COLISÃO LATERAL,3,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,07:48:00,COM VÍTIMA,AREIAS,AVENIDA,AVENIDA TAPAJOS,,,APOS O MERCADINHO FIGUEROA,AREIAS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,08:49:00,COM VÍTIMA,TAMARINEIRA,RUA,RUA CONEGO BARATA,,,EM FRENTE AO HOSPITAL ULISSES,TAMARINEIRA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,09:22:00,COM VÍTIMA,ARRUDA,AVENIDA,AVENIDA PROFESSOR JOSE DOS ANJOS,,,PROXIMO AO ANTIGO DNOCS,ARRUDA,,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,09:23:00,COM VÍTIMA,VARZEA,RUA,RUA CASSILANDIA,,,PROXIMO A UNIVERSIDADE FEDERAL,VARZEA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,10:32:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,COM   A RUA  ODORICO MENDES,SANTO AMARO,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-07-31,segunda-feira ,10:49:00,COM VÍTIMA,CASA AMARELA,EST,EST DO ARRAIAL,,,PRÓXIMO AO SITIO DA TRINDADE,CASA AMARELA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,12:40:00,COM VÍTIMA,CASA AMARELA,EST,EST DO ARRAIAL,,,EM  FRENTE A UTI PNEUS,CASA AMARELA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,07:42:00,COM VÍTIMA,JARDIM SAO PAULO,AVENIDA,AVENIDA RECIFE,,,POSTO IPIRANGA,JARDIM SAO PAULO,704,BOA VIAGEM,COLISÃO FRONTAL,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,08:44:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA FERNANDO SIMOES BARBOSA,,,PROX AO BAR DO CUSCUZ E PROX EDF SOBRADO IMPERIAL,BOA VIAGEM,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,09:11:00,SEM VÍTIMA,ARRUDA,RUA,RUA SAO BENTO,,,PROX AO CHINA CABELEREIRO,ARRUDA,,,COLISÃO LATERAL,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,11:50:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,EM FRENTE A PERNAMBUCO PISCINAS,IPSEP,,,ENGAVETAMENTO,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,01:18:00,COM VÍTIMA,BARRO,AVENIDA,AVENIDA DR JOSE RUFINO,,,COLÉGIO CASTELO BRANCO,BARRO,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,02:19:00,COM VÍTIMA,ILHA DO LEITE,RUA,RUA FRANCISCO ALVES,,,ESTAC. SAN PARK,ILHA DO LEITE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,02:19:00,COM VÍTIMA,ESPINHEIRO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,UPE / MINISTÉRIO DO TRABALHO,ESPINHEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,02:30:00,SEM VÍTIMA,AGUA FRIA,EST,EST VELHA DE AGUA FRIA,,,IGREJA PENTECOSTAL DO BRASIL,AGUA FRIA,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,04:30:00,COM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA JOAO DE BARROS,,,EM FRENTE A NEO ENERGIA,BOA VISTA,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,05:14:00,SEM VÍTIMA,ALTO SANTA TERESINHA,RUA,RUA ALTO JOSE BONIFACIO,,,NO TERMINAL  DE ONIBUS,ALTO SANTA TERESINHA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,05:15:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA RECIFE,,,ARMAZEM CORAL,IBURA,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,06:53:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,UPA CAXANGÁ,CAXANGA,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-01,terça-feira ,07:28:00,COM VÍTIMA,CAMPO GRANDE,RUA,RUA JERONIMO VILELA,,,PRÓXIMO AO MERCADINHO BOM JESUS,CAMPO GRANDE,,,ATROPELAMENTO DE PESSOA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,07:00:00,COM VÍTIMA,TORROES,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,,,EM FRENTE A DLT APOS O POSTO DA ABDIAS, E PROX AO POSTO SHELL,TORROES,,,COLISÃO FRONTAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2023-08-02,quarta-feira ,08:43:00,COM VÍTIMA,ILHA DO RETIRO,RUA,RUA TABAIARES,,,ED. RITA DE CASIA,ILHA DO RETIRO,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,09:33:00,COM VÍTIMA,SOLEDADE,RUA,RUA DO PRINCIPE,,,PROX A UNIVERSIDADE A CATOLICA,SOLEDADE,,,COLISÃO FRONTAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,10:23:00,COM VÍTIMA,IPSEP,AVENIDA,AVENIDA SALDANHA MARINHO,,,VINDO PELA AV RECIFE  SENTIDO CIDADE UNIVERSITARIA,IPSEP,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,12:25:00,COM VÍTIMA,NOVA DESCOBERTA,RUA,RUA CORREGO DA AREIA,,,PROXIMO A PADARIA ADRIANA E TERMINAL DO CORREGO DA AREIA,NOVA DESCOBERTA,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,12:47:00,COM VÍTIMA,CURADO,BR,BR 101 (DENTRO DA CEASA),,,DENTRO DA CEASA/ EM FRENTE A LOJA LIBE10,CURADO,,,COLISÃO LATERAL,1,2,0,0,1,0,0,0,0,2,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,02:03:00,SEM VÍTIMA,SANTO ANTONIO,AVENIDA,AVENIDA MARTINS DE BARROS,,,EM FRENTE AO FORUM THOMAZ DE AQUINO,SANTO ANTONIO,,,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,02:47:00,SEM VÍTIMA,BOA VISTA,RUA,RUA JOAO FERNANDES VIEIRA,,,EM FRENTE AO HAPVIDA,BOA VISTA,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,03:15:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA SUL,,,APOS O PONTILHAO DO METYRO E/F A PORTELA  MATERIAL DE CONSTRUÇOES,SAO JOSE,,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,03:27:00,COM VÍTIMA,CASA AMARELA,AVENIDA,AVENIDA NORTE MIGUEL ARRAES DE ALENCAR,,,ANTES DA IGREJA DO AMOR,CASA AMARELA,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,03:31:00,COM VÍTIMA,ESPINHEIRO,RUA,RUA SAO SALVADOR,,,AO LADO DO HOSPITAL DOS SERVIDORES,ESPINHEIRO,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,03:35:00,COM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,MCDONALDS,CASA FORTE,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,04:35:00,COM VÍTIMA,DOIS UNIDOS,AVENIDA,AVENIDA HILDEBRANDO DE VASCONCELOS,,,COLÉGIO F. PESSOA DE QUEIROZ,DOIS UNIDOS,,,QUEDA,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,06:52:00,COM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,SAL E BRASA,IPSEP,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,07:52:00,COM VÍTIMA,CAXANGA,RUA,RUA RIBEIRO PESSOA,,,A MAIS OU MENOS A 100 METROS DA UPA DA CAXANGA,CAXANGA,,,COLISÃO FRONTAL,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,08:02:00,COM VÍTIMA,CORDEIRO,RUA,RUA DR JOAO LACERDA,,,PRÓXIMO À DHPP,CORDEIRO,,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-02,quarta-feira ,08:04:00,COM VÍTIMA,MADALENA,RUA,RUA JOSE OSORIO,,,APÓS O MERC DA MADALENA - E/F À CONCESSIONÁRIA TEIXEIRA,MADALENA,,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,01:33:00,COM VÍTIMA,PARNAMIRIM,AVENIDA,AVENIDA PARNAMIRIM,RUA,RUA SAO SEBASTIAO,PROXIMO À PONTE DA TORRE/CARREFOUR,PARNAMIRIM,10,,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,07:47:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA SUL,,,SEMÁFARO 260,SAO JOSE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,07:54:00,COM VÍTIMA,ESPINHEIRO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,NA DECIDA DO VIATUDO AGAMENON MAGALHAES / PROX AO EMPRESARIAL AGAMENON MAGALHAES E PROX AO SEMAFORO 711,ESPINHEIRO,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,08:03:00,COM VÍTIMA,ENCRUZILHADA,RUA,RUA DONA ELVIRA,,,PROX A MARTENIDADE CISAM / PROX AO SUPERMERCADO QUINTADARIA,ENCRUZILHADA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,08:27:00,COM VÍTIMA,JOANA BEZERRA,VIADUTO,VIADUTO CAPITAO TEMUDO,,,COMEÇO DO VIADUTO SENTIDO BOA VIAGEM / PROX AO FORUM DE JOANA BEZERRA,JOANA BEZERRA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,08:37:00,COM VÍTIMA,SAO JOSE,PTE,PTE SEIS DE MARCO,,,EM CIMA DA PONTE VELHA / PROX A CASA DA CULTURA,SAO JOSE,,,COLISÃO FRONTAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,09:23:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA SUL,,,ATRÁS DA LOJA CAOA CHERY / PROX A ESTAÇÃO DE METRO DA IMBIRIBEIRA,IMBIRIBEIRA,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,09:50:00,COM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,AVENIDA,AVENIDA RUI BARBOSA,TRIBUNAL ELEITORAL,BOA VISTA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,10:21:00,COM VÍTIMA,SANTO AMARO,RUA,RUA DA AURORA,,,REF: APOIO AO SUB SÓSTENES: REF: TRIBUNAL DE CONTAS,SANTO AMARO,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,12:11:00,COM VÍTIMA,VASCO DA GAMA,AVENIDA,AVENIDA VEREADOR OTACILIO AZEVEDO,,,ESCOLA IRMÃ MAGNA,VASCO DA GAMA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,12:55:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA MARIO MELO,,,AO LADO DO COLEGIO IEP,SANTO AMARO,171,,COLISÃO LATERAL,2,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,01:57:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA DEZ DE JULHO,,,METRÔ AEROPORTO,BOA VIAGEM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,02:47:00,COM VÍTIMA,DOIS IRMAOS,RUA,RUA DOIS IRMAOS,,,E/F AO SOBRADO CARLOS PENA FILHO  E A FUNDAÇAO GILBERTO FREIRE,DOIS IRMAOS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,03:15:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA GENERAL MAC ARTHUR,,,EM FRENTE A DO FRIO,IMBIRIBEIRA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-08-03,quinta-feira ,03:36:00,SEM VÍTIMA,MADALENA,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,,,MCDONALDS,MADALENA,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
