data,dia_semana,hora,natureza_acidente,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereço,detalhe_endereco_acidente,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via
2020-11-29,domingo ,00:55:00,COM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,RUA,RUA HENRIQUE DIAS,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,3,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,60 km/h
2020-11-29,domingo ,08:55:00,COM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,COLISÃO TRASEIRA,2,,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h
2020-11-29,domingo ,09:06:00,COM VÍTIMA,BOA VISTA,RUA,RUA DO PRINCIPE,RUA,RUA BISPO CARDOSO AYRES,ABALROAMENTO TRANSVERSAL,1,,,,,1,,,,1,,Cruzamento,Chuvoso,Sem defeito,,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,
2020-11-29,domingo ,13:14:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA BRUNO VELOSO,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-11-29,domingo ,15:08:00,COM VÍTIMA,AFOGADOS,EST,EST DOS REMEDIOS,,,CHOQUE OBJETO FIXO,1,,,,,,,,,1,,Não informado,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,
2020-11-29,domingo ,19:37:00,COM VÍTIMA,ALTO JOSE BONIFACIO,RUA,RUA ALTO JOSE BONIFACIO,,,COLISÃO FRONTAL,2,,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2020-11-29,domingo ,19:52:00,COM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA MAURICIO DE NASSAU,EST,EST DO BARBALHO,ABALROAMENTO LONGITUDINAL,,2,,,,,,,,2,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,
2020-11-29,domingo ,20:14:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA CORONEL ANIZIO RODRIGUES COELHO,RUA,RUA DES JOAO PAES,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,
2020-11-30,segunda-feira ,10:47:00,COM VÍTIMA,BOA VISTA,RUA,RUA MONTE CASTELO,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-11-30,segunda-feira ,12:47:00,COM VÍTIMA,PINA,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,RUA,RUA ONDINA,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,
2020-11-30,segunda-feira ,12:51:00,SEM VÍTIMA,MADALENA,AVENIDA,AVENIDA CAXANGA,,,ABALROAMENTO LONGITUDINAL,2,,,,,,,,,0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2020-11-30,segunda-feira ,13:30:00,COM VÍTIMA,MADALENA,RUA,RUA JOAO IVO DA SILVA,RUA,RUA NOBRE DE LACERDA,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-11-30,segunda-feira ,14:52:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Não há placas,
2020-11-30,segunda-feira ,15:00:00,SEM VÍTIMA,CASA AMARELA,RUA,RUA XAVANTES,RUA,RUA VISCONDE DE TAUNAY,ABALROAMENTO LONGITUDINAL,1,,,,,,1,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,
2020-11-30,segunda-feira ,15:38:00,COM VÍTIMA,SOLEDADE,RUA,RUA DAS NINFAS,RUA,RUA DO PROGRESSO,ABALROAMENTO TRANSVERSAL,2,,,,,,,,,1,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,
2020-11-30,segunda-feira ,16:40:00,COM VÍTIMA,BREJO DE BEBERIBE,AVENIDA,AVENIDA VEREADOR OTACILIO AZEVEDO,,,CHOQUE VEÍCULO PARADO,2,,,,,,,,,1,,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,
2020-11-30,segunda-feira ,16:51:00,COM VÍTIMA,CAXANGA,AVENIDA,AVENIDA CAXANGA,,,ABALROAMENTO TRANSVERSAL,,2,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,
2020-11-30,segunda-feira ,17:47:00,COM VÍTIMA,BREJO DE BEBERIBE,RUA,RUA URIEL DE HOLANDA,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,2,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-11-30,segunda-feira ,18:01:00,COM VÍTIMA,SAO JOSE,AVENIDA,AVENIDA SUL,,,ABALROAMENTO TRANSVERSAL,,2,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,,
2020-12-01,terça-feira ,08:46:00,SEM VÍTIMA,VASCO DA GAMA,AVENIDA,AVENIDA NORTE,,,COLISÃO,3,,,,,,,,,0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,
2020-12-01,terça-feira ,21:56:00,COM VÍTIMA,ESPINHEIRO,RUA,RUA QUARENTA E OITO,RUA,RUA DO ESPINHEIRO,ABALROAMENTO TRANSVERSAL,,2,,,,,,,,2,,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-3,30 km/h
2020-12-02,quarta-feira ,08:17:00,COM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,2,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2020-12-02,quarta-feira ,11:11:00,COM VÍTIMA,IMBIRIBEIRA,RUA,RUA MURITIBA,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Outras,
2020-12-02,quarta-feira ,11:31:00,COM VÍTIMA,ESTANCIA,AVENIDA,AVENIDA DR JOSE RUFINO,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-02,quarta-feira ,13:47:00,COM VÍTIMA,PINA,RUA,RUA DAGOBERTO PIRES,AV,AV BRASILIA FORMOSA,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-02,quarta-feira ,16:00:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA RIBEIRO DE BRITO,COLISÃO TRASEIRA,1,1,,,,,,,,0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,60 km/h
2020-12-02,quarta-feira ,17:43:00,COM VÍTIMA,CAMPO GRANDE,EST,EST DE BELEM,RUA,RUA COELHO NETO,COLISÃO TRASEIRA,1,1,,,,,,,,2,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,
2020-12-02,quarta-feira ,17:47:00,COM VÍTIMA,SANTO AMARO,RUA,RUA TUPINAMBAS,,,COLISÃO FRONTAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-02,quarta-feira ,21:32:00,COM VÍTIMA,ILHA JOANA BEZERRA,VIADUTO,VIADUTO CAPITAO TEMUDO,,,COLISÃO TRASEIRA,1,1,,,,,,,,1,,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-02,quarta-feira ,23:00:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA PADRE BERNADINO PESSOA,RUA,RUA FRANCISCO DA CUNHA,ABALROAMENTO TRANSVERSAL,3,,,,,,,,,1,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,
2020-12-03,quinta-feira ,08:37:00,SEM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA MARIO ALVARES PEREIRA DE LYRA,,,ABALROAMENTO LONGITUDINAL,1,,,,,,,,1,0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Placas Pare,40 km/h
2020-12-03,quinta-feira ,09:13:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,,,COLISÃO FRONTAL,2,,,,,,,,,2,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,R-6a,
2020-12-03,quinta-feira ,10:48:00,VÍTIMA FATAL,BOA VISTA,AVENIDA,AVENIDA CONDE DA BOA VISTA,RUA,RUA DA UNIAO,ATROPELAMENTO,,,,,1,1,,,,,1,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6c,
2020-12-03,quinta-feira ,11:39:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA JOAQUIM RIBEIRO,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-03,quinta-feira ,14:12:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA CAXANGA,RUA,RUA DONA INES CORREA DE ARAUJO,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2020-12-03,quinta-feira ,14:20:00,COM VÍTIMA,ROSARINHO,AVENIDA,AVENIDA NORTE,,,COLISÃO COM CICLISTA,,,,1,,1,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40 km/h
2020-12-03,quinta-feira ,17:30:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA AFONSO OLINDENSE,,,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2020-12-03,quinta-feira ,18:13:00,COM VÍTIMA,CASA FORTE,RUA,RUA LEONARDO BEZERRA CAVALCANTE,,,COLISÃO TRASEIRA,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-03,quinta-feira ,20:09:00,COM VÍTIMA,BOA VISTA,RUA,RUA DA SOLEDADE,AV,AV OLIVEIRA LIMA,COLISÃO TRASEIRA,1,3,,,,,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2020-12-03,quinta-feira ,21:19:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA CAXANGA,RUA,RUA SOUZA BANDEIRA,COLISÃO COM CICLISTA,,,,1,,1,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h
2020-12-03,quinta-feira ,23:46:00,COM VÍTIMA,IMBIRIBEIRA,RUA,RUA SARGENTO SILVINO DE MACEDO,RUA,RUA JOSE DA SILVA LUCENA,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Placas Pare,30 km/h
2020-12-04,sexta-feira ,10:16:00,COM VÍTIMA,TORRE,RUA,RUA PROFESSOR TRAJANO DE MENDONCA,,,TOMBAMENTO,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-04,sexta-feira ,11:46:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA AFONSO OLINDENSE,,,ATROPELAMENTO,,1,,,1,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40 km/h
2020-12-04,sexta-feira ,16:24:00,COM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,RUA,RUA RIO DO OESTE,COLISÃO TRASEIRA,1,1,,,,,,,,2,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-04,sexta-feira ,17:10:00,COM VÍTIMA,MADALENA,RUA,RUA REAL DA TORRE,RUA,RUA MENEZES DRUMOND,ATROPELAMENTO,1,1,,,1,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-04,sexta-feira ,17:32:00,COM VÍTIMA,CORDEIRO,RUA,RUA PROFESSOR JOAQUIM XAVIER DE BRITO,RUA,RUA OCIDENTAL,COLISÃO FRONTAL,2,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,,40 km/h
2020-12-04,sexta-feira ,18:26:00,COM VÍTIMA,MONTEIRO,RUA,RUA DE APIPUCOS,,,COLISÃO FRONTAL,,2,,,,,,,,2,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-04,sexta-feira ,18:55:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA JOAO CARDOSO AIRES,RUA,RUA ALMIRANTE BATISTA LEAO,COLISÃO FRONTAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,30 km/h
2020-12-04,sexta-feira ,19:46:00,COM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA NORTE,RUA,RUA FERNANDO CESAR,COLISÃO COM CICLISTA,,1,,1,,,,,,2,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,
2020-12-05,sábado ,07:00:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA RECIFE,,,COLISÃO TRASEIRA,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2020-12-05,sábado ,21:08:00,COM VÍTIMA,ARRUDA,RUA,RUA PETRONILA BOTELHO,AV,AV PROFESSOR JOSE DOS ANJOS,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,40 km/h
2020-12-06,domingo ,09:49:00,COM VÍTIMA,JORDAO,RUA,RUA JOSE MARTORANO,RUA,RUA RUBINEIA,ABALROAMENTO TRANSVERSAL,,1,,,,,,1,,1,,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2020-12-06,domingo ,15:27:00,COM VÍTIMA,JORDAO,RUA,RUA ANTONIO ROCHA,AV,AV BEIRA RIO,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Incompleta,Seca,Outros,Não existe,Não há placas,
2020-12-06,domingo ,15:59:00,COM VÍTIMA,BOA VISTA,RUA,RUA BISPO CARDOSO AYRES,RUA,RUA DO RIACHUELO,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,40 km/h
2020-12-06,domingo ,19:23:00,COM VÍTIMA,CASA AMARELA,RUA,RUA PADRE LEMOS,AV,AV PEDRO ALLAIN,COLISÃO FRONTAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2020-12-07,segunda-feira ,13:19:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA ANTONIO FALCAO,RUA,RUA MINISTRO NELSON HUNGRIA,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60 km/h
2020-12-07,segunda-feira ,18:18:00,COM VÍTIMA,ARRUDA,RUA,RUA DO MACHADO,RUA,RUA ZEFERINO AGRA,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Outras,
2020-12-08,terça-feira ,14:53:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA ARTUR MUNIZ,COLISÃO TRASEIRA,1,1,,,,,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2020-12-08,terça-feira ,20:07:00,COM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA CONDE DA BOA VISTA,,,ATROPELAMENTO,1,,,,1,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-12-08,terça-feira ,21:23:00,SEM VÍTIMA,IPUTINGA,RUA,RUA MANOEL JOAQUIM DE ALMEIDA,,,COLISÃO,2,,,,,,,,,0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2020-12-09,quarta-feira ,07:08:00,COM VÍTIMA,IPUTINGA,RUA,RUA SAO MATEUS,AV,AV MAURICIO DE NASSAU,COLISÃO FRONTAL,,1,,,,,,,,1,,Cruzamento,Chuvoso,,Incompleta,Molhada,Mal conservada,Faixa de pedestre,R-6a,
2020-12-09,quarta-feira ,07:48:00,COM VÍTIMA,TAMARINEIRA,AVENIDA,AVENIDA NORTE,,,TOMBAMENTO,,1,,,,,,,,1,,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,Outras,60 km/h
2020-12-09,quarta-feira ,08:51:00,COM VÍTIMA,SAO JOSE,CAIS,CAIS SANTA RITA,,,TOMBAMENTO,,1,,,,,,,,2,,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,R-6a,60 km/h
2020-12-09,quarta-feira ,09:18:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,RUA,RUA ARTUR MUNIZ,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,
2020-12-09,quarta-feira ,10:03:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,
2020-12-09,quarta-feira ,14:46:00,COM VÍTIMA,MADALENA,RUA,RUA NOBRE DE LACERDA,EST,EST DOS REMEDIOS,ABALROAMENTO LONGITUDINAL,2,1,,,,,,,,1,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-10,quinta-feira ,09:45:00,COM VÍTIMA,ILHA DO LEITE,RUA,RUA SENADOR JOSE HENRIQUE,AV,AV FREI MATIAS TEVES,COLISÃO FRONTAL,2,,,,,,,,,1,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,30 km/h
2020-12-10,quinta-feira ,13:34:00,COM VÍTIMA,CIDADE UNIVERSITARIA,RUA,RUA EMILIANO BRAGA,RUA,RUA PROFESSOR ANTONIO COELHO,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Placas Pare,
2020-12-10,quinta-feira ,13:50:00,COM VÍTIMA,MADALENA,RUA,RUA BENFICA,RUA,RUA JOAO IVO DA SILVA,COLISÃO,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2020-12-10,quinta-feira ,14:05:00,COM VÍTIMA,DOIS UNIDOS,AVENIDA,AVENIDA HILDEBRANDO DE VASCONCELOS,RUA,RUA MARIO JOSE DE SOUZA,COLISÃO FRONTAL,,2,,,,,,,,2,,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,
2020-12-10,quinta-feira ,16:53:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2020-12-10,quinta-feira ,20:38:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA DR JAYME DA FONTE,,,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,2,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,
2020-12-11,sexta-feira ,07:59:00,COM VÍTIMA,CAMPO GRANDE,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,ABALROAMENTO TRANSVERSAL,,1,,,,,,1,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,
2020-12-11,sexta-feira ,08:13:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA CAXANGA,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Mal conservada,Não existe,Não há placas,
2020-12-11,sexta-feira ,08:34:00,COM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,RUA,RUA HENRIQUE DIAS,ATROPELAMENTO,,1,,,1,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-19,60 km/h
2020-12-11,sexta-feira ,10:53:00,COM VÍTIMA,PINA,AVENIDA,AVENIDA HERCULANO BANDEIRA,,,COLISÃO TRASEIRA,1,1,,,,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60 km/h
2020-12-11,sexta-feira ,13:18:00,COM VÍTIMA,ENGENHO DO MEIO,RUA,RUA LINDOLFO COLOR,RUA,RUA ANTONIO CURADO,COLISÃO TRASEIRA,1,1,,,,,,,,1,,Cruzamento,Bom,Sem defeito,Ilegível,Seca,Perfeito estado,Faixa de pedestre,R-34,40 km/h
2020-12-11,sexta-feira ,13:51:00,COM VÍTIMA,AREIAS,AVENIDA,AVENIDA DR JOSE RUFINO,,,ATROPELAMENTO,,1,,,1,,,,,1,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2020-12-11,sexta-feira ,18:12:00,COM VÍTIMA,VARZEA,AVENIDA,AVENIDA AFONSO OLINDENSE,RUA,RUA MANOEL CORREIA,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,,Não existe,Não há placas,
2020-12-12,sábado ,12:45:00,COM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA BEBERIBE,RUA,RUA PROFESSOR OTAVIO DE FREITAS,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-12,sábado ,13:34:00,COM VÍTIMA,ILHA JOANA BEZERRA,PTE,PTE JOSE DE BARROS LIMA,,,CHOQUE OBJETO FIXO,,2,,,,,,,,1,,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2020-12-12,sábado ,13:46:00,COM VÍTIMA,BOA VISTA,AVENIDA,AVENIDA CONDE DA BOA VISTA,RUA,RUA DA SOLEDADE,ATROPELAMENTO,,1,,,1,,,,,2,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2020-12-12,sábado ,15:04:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA ERNESTO DE PAULA SANTOS,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,
2020-12-12,sábado ,15:25:00,COM VÍTIMA,CAMPO GRANDE,RUA,RUA ODORICO MENDES,RUA,RUA VISCONDE DE CAIRU,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,2,,Cruzamento,Bom,Não existe,,Seca,Perfeito estado,Não existe,R-6a,
2020-12-13,domingo ,10:34:00,COM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,RUA,RUA ITACARI,COLISÃO TRASEIRA,,2,,,,,,,,2,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2020-12-13,domingo ,13:30:00,COM VÍTIMA,PINA,AVENIDA,AVENIDA REPUBLICA ARABE UNIDA,RUA,RUA NOGUEIRA DE SOUZA,ABALROAMENTO TRANSVERSAL,1,1,,,,,,,,1,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2020-12-13,domingo ,15:13:00,COM VÍTIMA,AFOGADOS,AVENIDA,AVENIDA SUL,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2020-12-13,domingo ,16:07:00,COM VÍTIMA,IBURA,RUA,RUA PINTOR AGENOR DE ALBUQUERQUE CESAR,AV,AV DOIS RIOS,ATROPELAMENTO,,1,,,1,,,,,1,,Longo da via,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Outras,40 km/h
2020-12-13,domingo ,17:40:00,COM VÍTIMA,TAMARINEIRA,EST,EST VELHA DE AGUA FRIA,,,ABALROAMENTO LONGITUDINAL,1,1,,,,,,,,1,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
